3392915485,3455,36261,53955,8140,8268,11241,8200,8200,8194,625,31,0,0,0,0,0
3392915485,3455,33402,53955,8147,8276,11223,8184,8186,8178,624,31,40,0,0,0,0
3392915486,3451,33402,52785,8148,8264,11229,8183,8187,8179,625,29,40,0,0,0,0
3392915486,3451,33402,52785,8148,8264,11229,8183,8187,8179,625,29,40,0,0,0,0
3392915487,3451,34296,52785,8145,8270,11236,8181,8182,8175,625,29,40,0,0,0,0
3392915487,3451,34296,52642,8142,8260,11214,8205,8205,8201,624,124,40,0,0,0,0
3392915487,3451,34251,52642,8153,8280,11229,8180,8176,8169,625,124,40,0,0,0,0
3392915488,3451,34251,53283,8141,8267,11219,8226,8227,8224,624,47,40,0,0,0,0
3392915488,3451,33825,53283,8145,8276,11235,8208,8209,8202,625,47,40,0,0,0,0
3392915489,3451,33825,55546,8142,8266,11231,8190,8191,8182,624,105,40,0,0,0,0
3392915489,3451,33103,55546,8147,8266,11227,8176,8176,8169,624,105,40,0,0,0,0
3392915490,3451,34758,53619,8153,8271,11244,8172,8175,8172,624,102,40,0,0,0,0
3392915491,3451,34690,52756,8149,8272,11222,8180,8177,8171,624,71,40,0,0,0,0
3392915492,3451,34422,53878,8146,8269,11247,8182,8182,8174,624,33,40,0,0,0,0
3392915493,3451,33684,53758,8143,8272,11238,8176,8175,8168,625,123,40,0,0,0,0
3392915494,3451,34447,52507,8140,8267,11235,8226,8226,8221,624,22,40,0,0,0,0
3392915495,3451,35885,52043,8153,8268,11236,8176,8178,8172,625,41,40,0,0,0,0
3392915496,3451,34684,53516,8139,8265,11235,8175,8177,8170,625,61,40,0,0,0,0
3392915497,3451,34390,52958,8148,8271,11238,8177,8177,8172,625,106,40,0,0,0,0
3392915498,3443,35568,52781,8143,8262,11228,8188,8188,8185,624,27,40,0,0,0,0
3392915499,3447,33395,53959,8145,8269,11234,8188,8188,8181,624,91,40,0,0,0,0
3392915500,3447,34524,53066,8144,8261,11211,8228,8224,8220,625,22,40,0,0,0,0
3392915501,3447,34972,52372,8140,8266,11232,8178,8179,8173,624,20,40,0,0,0,0
3392915502,3443,34055,54341,8146,8273,11216,8175,8175,8174,624,61,40,0,0,0,0
3392915503,3447,33681,52706,8145,8261,11232,8182,8186,8181,625,130,40,0,0,0,0
3392915504,3447,33843,53862,8147,8263,11221,8213,8216,8210,625,21,40,0,0,0,0
3392915505,3443,34124,53183,8141,8281,11234,8211,8209,8208,625,49,40,0,0,0,0
3392915506,3443,36038,52625,8153,8272,11225,8196,8196,8190,624,78,40,0,0,0,0
3392915507,3439,32134,54398,8144,8268,11230,8180,8180,8174,624,126,40,0,0,0,0
3392915508,3435,33673,53256,8150,8273,11234,8187,8186,8180,624,92,40,0,0,0,0
3392915509,3439,38658,48325,8148,8270,11230,8198,8195,8191,625,91,40,0,0,0,0
3392915510,3443,36350,53682,8148,8267,11218,8199,8200,8194,624,40,40,0,0,0,0
3392915511,3443,36471,52657,8220,8196,11312,7035,6939,6936,624,43,40,0,0,0,0
3392915512,3439,36002,51253,8175,8281,11302,8206,8207,8200,625,27,40,0,0,0,0
3392915513,3443,36831,51601,8143,8270,11219,8201,8203,8200,624,94,40,0,0,0,0
3392915514,3439,38005,49456,8148,8271,11262,8228,8224,8222,624,21,40,0,0,0,0
3392915516,3443,37170,50575,8159,8283,11231,8177,8176,8171,624,122,41,0,0,0,0
3392915517,3443,36014,88433,8140,8262,11256,8010,7972,7970,624,22,41,0,0,0,0
3392915518,3447,36014,50311,8144,8265,11221,8180,8181,8175,624,54,41,0,0,0,0
