3392917581,3391,50341,87755,8150,8267,11215,8193,8193,8189,625,28,2,0,0,0,0
3392917582,3395,51563,87127,8142,8267,11239,8200,8195,8195,624,33,2,0,0,0,0
3392917583,3395,50056,89314,8149,8268,11234,8190,8193,8188,624,29,2,0,0,0,0
3392917584,3395,50232,87605,8145,8261,11217,8175,8175,8170,624,95,2,0,0,0,0
3392917585,3395,50104,88686,8156,8260,11226,8226,8227,8224,624,23,2,0,0,0,0
3392917586,3391,50306,87884,8149,8267,11245,8177,8177,8170,624,127,2,0,0,0,0
3392917588,3395,49416,88658,8141,8266,11224,8188,8187,8184,624,85,2,0,0,0,0
3392917589,3395,50038,87200,8146,8269,11236,8178,8177,8170,624,86,3,0,0,0,0
3392917590,3395,51884,87022,8148,8265,11236,8176,8173,8170,625,21,3,0,0,0,0
3392917591,3395,49042,88819,8155,8262,11223,8218,8218,8214,624,26,3,0,0,0,0
3392917592,3395,50260,87528,8147,8265,11233,8187,8187,8180,625,31,3,0,0,0,0
3392917593,3395,50747,87575,8148,8267,11239,8177,8175,8172,624,100,3,0,0,0,0
3392917594,3399,50505,88704,8147,8276,11245,8195,8196,8190,624,28,3,0,0,0,0
3392917595,3399,50176,88377,8143,8265,11216,8217,8220,8212,625,25,3,0,0,0,0
3392917596,3399,50180,87805,8148,8274,11244,8179,8177,8172,625,71,3,0,0,0,0
3392917597,3399,50871,87247,8153,8269,11232,8177,8175,8170,625,106,3,0,0,0,0
3392917598,3403,50336,88866,8144,8266,11220,8174,8176,8168,624,83,3,0,0,0,0
3392917599,3403,49922,88839,8146,8268,11221,8222,8224,8219,625,20,3,0,0,0,0
3392917600,3403,50452,87773,8151,8271,11239,8178,8176,8172,625,76,3,0,0,0,0
3392917601,3403,50356,87626,8149,8269,11236,8177,8175,8169,625,127,3,0,0,0,0
3392917602,3403,50816,87625,8148,8270,11224,8188,8191,8183,625,131,3,0,0,0,0
3392917603,3403,50005,88875,8144,8274,11225,8210,8211,8204,624,24,3,0,0,0,0
3392917604,3407,49089,89596,8141,8272,11239,8193,8192,8185,624,92,3,0,0,0,0
3392917605,3407,50546,88022,8150,8276,11237,8179,8178,8171,624,128,3,0,0,0,0
3392917606,3411,50677,87852,8146,8269,11220,8185,8184,8180,624,104,3,0,0,0,0
3392917607,3407,51251,87579,8147,8268,11233,8184,8182,8177,626,31,3,0,0,0,0
3392917608,3407,50322,88826,8151,8274,11241,8188,8188,8180,624,68,3,0,0,0,0
3392917609,3407,50008,89040,8147,8271,11226,8195,8194,8188,624,79,3,0,0,0,0
3392917610,3403,49937,88588,8147,8269,11218,8174,8175,8170,624,72,3,0,0,0,0
3392917611,3403,50441,88290,8151,8268,11241,8178,8179,8174,624,105,3,0,0,0,0
3392917613,3395,50961,87718,8145,8269,11219,8178,8179,8173,624,118,3,0,0,0,0
3392917613,3395,50274,87064,8146,8267,11228,8228,8229,8222,624,19,3,0,0,0,0
3392917614,3395,52356,87416,8153,8267,11233,8203,8202,8200,624,41,3,0,0,0,0
3392917615,3391,50044,89147,8149,8265,11246,8214,8217,8211,625,23,3,0,0,0,0
3392917616,3387,49934,88930,8149,8273,11228,8174,8174,8170,624,111,3,0,0,0,0
3392917617,3387,48656,88743,8147,8268,11222,8179,8180,8173,626,99,3,0,0,0,0
3392917618,3383,48856,88299,8148,8270,11236,8223,8226,8220,624,23,3,0,0,0,0
3392917619,3379,50044,88126,8147,8268,11230,8200,8200,8198,624,26,3,0,0,0,0
3392917620,3375,50313,88534,8147,8272,11219,8181,8180,8175,624,30,3,0,0,0,0
3392917621,3379,50613,88480,8150,8269,11233,8180,8181,8172,624,132,3,0,0,0,0
3392917622,3375,49250,88333,8146,8264,11230,8215,8218,8213,625,22,3,0,0,0,0
3392917623,3375,50168,87858,8147,8277,11232,8177,8177,8172,624,47,3,0,0,0,0
3392917624,3371,50027,87883,8149,8263,11228,8178,8178,8170,624,115,3,0,0,0,0
3392917625,3375,50017,87478,8154,8268,11231,8200,8200,8195,624,42,3,0,0,0,0
3392917626,3375,50660,87862,8145,8267,11235,8183,8183,8180,624,113,3,0,0,0,0
3392917627,3379,50239,88574,8150,8271,11233,8227,8225,8223,625,19,3,0,0,0,0
3392917628,3375,49383,89158,8148,8270,11237,8182,8183,8174,625,30,3,0,0,0,0
3392917629,3379,50195,88222,8143,8270,11234,8176,8177,8168,625,119,3,0,0,0,0
3392917630,3383,50708,88089,8154,8268,11228,8180,8181,8176,624,33,3,0,0,0,0
3392917631,3383,49566,89509,8150,8275,11223,8174,8177,8168,624,106,3,0,0,0,0
3392917632,3387,50111,88123,8147,8272,11233,8179,8176,8172,624,136,3,0,0,0,0
3392917633,3387,50712,87105,8144,8276,11235,8224,8222,8218,624,29,3,0,0,0,0
3392917634,3391,49481,89632,8146,8271,11223,8179,8178,8172,624,45,3,0,0,0,0
3392917635,3387,49963,87668,8145,8273,11232,8179,8179,8173,625,95,3,0,0,0,0
3392917637,3383,51977,88613,8143,8268,11229,8191,8192,8185,624,121,3,0,0,0,0
3392917637,3383,48693,88613,8147,8263,11222,8179,8179,8174,624,121,3,0,0,0,0
3392917638,3387,49689,88063,8148,8268,11228,8226,8226,8221,624,19,3,0,0,0,0
3392917640,3391,50749,88172,8154,8269,11219,8174,8173,8168,624,124,3,0,0,0,0
3392917640,3391,49379,88172,8148,8286,11239,8180,8177,8173,625,124,3,0,0,0,0
3392917641,3391,50359,88362,8148,8263,11229,8216,8217,8211,624,31,3,0,0,0,0
3392917642,3391,50964,88053,8148,8272,11237,8198,8196,8193,624,29,3,0,0,0,0
3392917643,3395,50255,89388,8143,8272,11257,8196,8197,8191,624,27,3,0,0,0,0
3392917644,3395,49984,88220,8148,8267,11227,8177,8179,8171,624,62,3,0,0,0,0
